name,value
鼻窦炎,219
鼻炎,219
黏膜,219
高血压病,219
高血压,83
高脂血症,83
骤停,73
颈部,68
颈椎病,60
颈椎,47
项痹,47
韧带,47
静脉曲张,46
障碍性,46
障碍,43
阑尾炎,23
门诊,20
银屑病,13
重症,12
透析,11
过敏性,11
输尿管,8
踝关节,8
衰竭,6
血管性,6
血管,6
葡萄胎,6
获得,6
荨麻疹,5
良性肿瘤,5
良性,5
膜炎,5
腺肌病,5
腹痛,5
腹泻,5
腰肌劳损,4
腰痛,4
腰椎间盘,4
脑部,4
脑血管病,4
脑梗死,3
脊柱炎,3
胰腺炎,3
胰岛素,3
胬肉,3
胆总管,3
胆囊结石,3
胃痛,3
胃炎,3
肿瘤,3
肿物,3
肿块,3
肾衰竭,3
肾积水,3
肾病,3
肺部,3
肺炎,3
肩周炎,3
肝硬化,3
肛裂,3
肌筋,3
肌瘤,3
肌炎,2
翼状,2
置入,2
缺血,2
综合征,2
结肠,2
结石,2
结核病,2
红斑狼疮,2
系统性,2
系统,2
糜烂性,2
糖尿病,2
精神障碍,2
精神病,2
粥样,2
类风湿,2
筛查,2
突出,2
稳定,2
神经炎,2
神经,2
社区,2
硬化性,2
眩晕,2
直肠,2
盆腔炎,2
皮肤感染,2
皮肌炎,2
皮炎,2
白内障,2
癫痫,2
病种,2
病毒性,2
病变,2
疾患,2
甲状腺,2
生育,1
