name,value
高血压病,182
高血压,182
阑尾炎,182
门诊,182
银屑病,62
透析,50
过长,50
输尿管,50
软组织,50
衰竭,50
血管,15
蛔虫病,15
腹膜炎,11
腹股沟,11
腹痛,10
腹壁,10
腰痛,9
腰椎间盘,9
脑梗死,7
脑出血,7
脊柱炎,6
胰腺炎,6
胰岛素,5
胆管癌,5
胆囊结石,5
胆囊炎,5
胃肠炎,5
胃肠功能,5
肾脏,5
肾积水,5
肾病,5
肾功能,5
肱骨,4
股骨头,4
肠道,4
肠炎,4
肝炎,3
肝内,3
置换,3
缺损,3
综合征,3
结肠,3
结石,3
结核病,2
紊乱,2
系统,2
糖尿病,2
精神障碍,2
精神病,2
粥样,2
窦道,2
突出,2
积水,2
神经功能,2
碎石,2
硬化性,2
硅油,2
白血病,2
白癜风,2
癫痫,2
癔症,2
病种,2
病变,2
疾病,2
疾患,2
玻璃体,2
环切术,2
状态,2
炎症,2
溃疡性,1
混合,1
治疗,1
毒性,1
植入,1
检测,1
核酸,1
日间,1
收费,1
支气管炎,1
支架,1
按床,1
报销,1
抗栓,1
手术,1
扁桃体炎,1
慢性病,1
慢性,1
感染性,1
感染,1
意外,1
恶性肿瘤,1
息肉,1
急性,1
心脏病,1
强直性,1
并发症,1
并发,1
居民,1
局限性,1
尿毒症,1
