JD,WD,value
119.268782,35.29195705,1
119.2860155,35.13672208,2
119.1934703,35.17300822,2
119.3599022,35.10417597,2
119.4586262,35.43829808,1
119.5301142,35.46771125,1
118.6240406,33.84566739,2
115.6115866,38.62736949,1
116.2005516,37.43284291,1
120.3880917,36.30814232,1
118.895378,35.87753653,1
112.9563338,34.92070114,1
118.8435382,35.58587212,2
118.8011232,35.52220152,4
118.9799089,35.92304007,1
119.2163458,35.74590734,1
119.2749927,35.61298018,2
119.3319313,35.86638699,1
119.1056767,35.91554883,1
