JD,WD,value
119.5734467,35.57720323,1
119.268782,35.29195705,3
119.2860155,35.13672208,1
119.339158,35.17647178,3
119.3599022,35.10417597,1
119.3866344,35.28446157,1
119.5170405,35.53091754,1
106.9507598,27.70800021,2
115.6115866,38.62736949,1
120.3880917,36.30814232,2
118.895378,35.87753653,1
112.9563338,34.92070114,1
118.8435382,35.58587212,1
118.9067767,35.58440415,1
117.1689372,28.2246819,2
118.9460049,35.65733871,1
118.7692124,35.77904003,1
119.2155804,35.7556971,2
119.2163458,35.74590734,1
119.1292477,35.78829172,1
