JD,WD,value
116.2979565,35.41008808,7
116.7670156,30.60366922,4
119.268782,35.29195705,3
119.2860155,35.13672208,1
106.7371863,30.28648256,1
119.339158,35.17647178,2
119.1934703,35.17300822,1
105.9712604,35.34351848,6
119.4686243,35.431049,3
119.4586262,35.43829808,2
119.3866344,35.28446157,1
112.1380499,29.10446695,1
119.5301142,35.46771125,2
119.3012309,35.39150145,6
118.6240406,33.84566739,3
119.2738349,35.51464975,2
117.2007828,34.24453607,4
106.9507598,27.70800021,1
115.6115866,38.62736949,1
120.3880917,36.30814232,2
115.6151801,38.90127817,2
106.3741305,31.87138456,4
118.8435382,35.58587212,6
118.9067767,35.58440415,1
117.1689372,28.2246819,2
118.931584,35.46998243,1
118.9721459,35.9918261,1
119.2155804,35.7556971,7
119.2163458,35.74590734,4
118.9996978,35.80907805,1
119.2749927,35.61298018,3
119.4610803,35.68345171,3
119.3319313,35.86638699,1
119.1292477,35.78829172,1
