JD,WD,value
119.339158,35.17647178,1
119.4586262,35.43829808,1
118.7800798,35.59681379,2
120.3880917,36.30814232,1
115.6151801,38.90127817,7
106.3741305,31.87138456,1
118.8150764,35.8120243,1
108.4963313,30.77400589,2
118.8435382,35.58587212,1
118.8011232,35.52220152,5
113.8643611,36.13099864,4
117.1689372,28.2246819,2
118.931584,35.46998243,2
115.4590891,38.53731644,1
118.9460049,35.65733871,1
118.9721459,35.9918261,1
118.7692124,35.77904003,1
119.2155804,35.7556971,1
119.2163458,35.74590734,1
