JD,WD,value
116.2979565,35.41008808,1
116.7670156,30.60366922,5
119.268782,35.29195705,6
118.9893251,35.40548657,5
119.2860155,35.13672208,2
106.7371863,30.28648256,1
119.339158,35.17647178,3
119.1934703,35.17300822,1
119.3599022,35.10417597,4
105.9712604,35.34351848,3
119.4686243,35.431049,1
119.4586262,35.43829808,4
119.5540672,35.3961023,8
119.3866344,35.28446157,1
112.1380499,29.10446695,1
119.5301142,35.46771125,4
119.3012309,35.39150145,1
118.6240406,33.84566739,1
117.2007828,34.24453607,4
106.9507598,27.70800021,6
118.8150764,35.8120243,1
118.8435382,35.58587212,2
119.2155804,35.7556971,4
119.2163458,35.74590734,5
118.9996978,35.80907805,1
119.2749927,35.61298018,4
119.4610803,35.68345171,1
119.3319313,35.86638699,2
119.1461076,35.65612567,1
119.1056767,35.91554883,1
