JD,WD,value
106.7371863,30.28648256,1
119.1934703,35.17300822,1
105.9712604,35.34351848,1
119.4686243,35.431049,3
119.4586262,35.43829808,2
119.5301142,35.46771125,1
119.5170405,35.53091754,1
106.9507598,27.70800021,1
118.7800798,35.59681379,3
120.3880917,36.30814232,3
118.895378,35.87753653,3
115.6151801,38.90127817,1
106.3741305,31.87138456,1
118.8150764,35.8120243,2
108.4963313,30.77400589,1
112.9563338,34.92070114,1
118.8435382,35.58587212,16
118.8011232,35.52220152,2
118.931584,35.46998243,1
115.4590891,38.53731644,1
118.7692124,35.77904003,2
