name,value
鼻窦炎,222
鼻中隔,222
麻痹,222
高血压,222
颈椎病,91
项痹,84
静脉曲张,84
障碍,84
阑尾炎,81
门诊,81
银屑病,15
钾型,14
重症,14
酮症,14
透析,14
输尿管,14
软组织,10
跌倒,10
贲门,10
臀部,10
腹痛,7
腹泻,6
腹壁,6
腱鞘炎,5
腰椎间盘,5
脚气病,5
脓肿,5
脑血管,5
脑梗死,5
脑出血,5
脊柱炎,5
胰岛素,4
胃肠功能,4
胃炎,4
胃溃疡,3
肾积水,3
肾病,3
肺部,3
肺炎,3
肩关节,3
肛周,3
肌炎,3
综合征,3
结肠炎,2
结石,2
结核病,2
紊乱,2
系统,2
糜烂性,2
糖尿病,2
精神障碍,2
精神病,2
精神分裂症,2
粥样,2
突出,2
稳定型,2
神经,2
硬化性,2
皮肤感染,2
皮肤,2
癫痫,1
痛风性,1
病种,1
病毒性,1
疾病,1
疾患,1
甲状腺,1
狭窄,1
特指,1
牙痛,1
烟雾,1
滑膜炎,1
溃疡,1
湿性,1
混合,1
泌尿道,1
泌尿系统,1
治疗,1
检测,1
根型,1
核酸,1
收费,1
支气管炎,1
支气管,1
按床,1
报销,1
抑郁症,1
抑郁,1
扁桃体炎,1
慢性,1
感染性,1
感染,1
感冒,1
意外,1
情感,1
恶性肿瘤,1
急性,1
心脏病,1
心绞痛,1
强直性,1
