JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,2
119.268782,35.29195705,2
119.2860155,35.13672208,1
106.7371863,30.28648256,1
119.339158,35.17647178,3
119.3599022,35.10417597,4
105.9712604,35.34351848,5
119.4586262,35.43829808,2
119.5540672,35.3961023,1
119.3866344,35.28446157,1
119.5301142,35.46771125,2
119.3012309,35.39150145,2
118.6240406,33.84566739,2
117.2007828,34.24453607,2
106.9507598,27.70800021,1
118.7800798,35.59681379,1
116.2005516,37.43284291,2
120.3880917,36.30814232,2
108.4963313,30.77400589,1
112.9563338,34.92070114,2
118.8435382,35.58587212,3
118.8011232,35.52220152,1
118.9799089,35.92304007,2
119.2155804,35.7556971,4
119.2163458,35.74590734,3
118.9996978,35.80907805,1
119.2749927,35.61298018,2
119.4246591,35.73670114,2
119.1056767,35.91554883,1
119.1292477,35.78829172,1
