JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,2
119.268782,35.29195705,5
118.9893251,35.40548657,1
119.2860155,35.13672208,1
106.7371863,30.28648256,1
119.339158,35.17647178,1
119.1934703,35.17300822,2
119.3599022,35.10417597,2
105.9712604,35.34351848,1
119.4586262,35.43829808,1
119.5540672,35.3961023,1
119.3866344,35.28446157,3
119.5301142,35.46771125,1
119.5170405,35.53091754,1
106.9507598,27.70800021,4
116.2005516,37.43284291,1
106.3741305,31.87138456,1
118.931584,35.46998243,1
118.9460049,35.65733871,1
119.2155804,35.7556971,6
119.2163458,35.74590734,2
119.1056767,35.91554883,1
