name,value
黄斑,730
麻痹,730
高血压病,570
高血压,570
高位,570
骨髓,570
骨质,530
骨折,489
骨性,339
食管炎,241
食管,239
风湿性关节炎,85
风湿性,82
颈椎病,82
颈椎,80
颅内,68
项痹,67
顶端,67
韧带,43
靶向,37
面神经,33
静脉曲张,32
静脉,32
障碍性,31
障碍,31
随诊,31
阻塞,30
阑尾炎,29
阑尾,27
门诊,26
镜髓,21
链球菌,20
重症,20
透析,19
退行性,18
过敏性,17
输尿管,17
输卵管,17
踝骨,16
跟腱,16
超声,15
贫血,15
角膜,15
视网膜,15
裂伤,14
衰竭,14
血糖,13
血管炎,13
血管,12
螺杆菌,12
蛛网膜,12
蛋白尿,12
获得,11
莒县,11
良性肿瘤,11
膝关节,10
膀胱炎,10
腹痛,10
腰痛,10
腰椎间盘,10
腰椎,10
腮腺炎,9
腔隙性,9
脱离,9
脑部,9
脑血管病,9
脑病,9
脑梗死,8
脑出血,8
脊髓炎,8
脊髓型,8
脊椎,8
脊柱炎,8
脆性,8
脂肪瘤,7
胸腺,7
胰腺炎,7
胰岛素,7
胬肉,7
胆管炎,7
胆总管,6
胆囊结石,6
胆囊炎,6
胃肠炎,6
胃肠功能,5
胃痛,5
胃炎,5
胃溃疡,5
胀气,5
肿瘤,5
肿物,5
肿块,5
肾衰竭,5
肾脏病,5
肾脏,5
肾积水,5
肾盂肾炎,5
肾病,5
肾炎,5
肾性,5
