JD,WD,value
116.2979565,35.41008808,1
118.9893251,35.40548657,1
119.339158,35.17647178,2
105.9712604,35.34351848,3
119.3599022,35.10417597,1
119.4586262,35.43829808,2
119.3866344,35.28446157,4
119.3012309,35.39150145,1
117.2007828,34.24453607,1
106.9507598,27.70800021,2
120.3880917,36.30814232,1
106.3741305,31.87138456,1
118.8435382,35.58587212,1
118.8011232,35.52220152,1
113.8643611,36.13099864,1
117.1689372,28.2246819,1
115.4590891,38.53731644,1
118.9721459,35.9918261,1
119.2163458,35.74590734,5
118.9996978,35.80907805,1
119.2749927,35.61298018,2
119.3319313,35.86638699,2
119.1056767,35.91554883,1
119.1292477,35.78829172,1
