name,value
高血压病,143
高血压,143
骨折,143
食管,143
颈椎,39
阻塞性,39
阑尾炎,39
间质性,25
闭塞,17
门诊,12
重症,9
透析,9
超声,7
贫血,7
衰竭,7
血管,7
获得,6
腹股沟,6
腹痛,6
腰椎间盘,6
脑部,6
脑血管病,6
脑血管,6
脑血栓,5
脑缺血,5
脑梗死,5
脑出血,5
胰腺炎,5
胰岛素,5
胆管炎,4
胆石症,4
胆总管,4
胆囊结石,4
胆囊炎,4
胆囊,4
胃穿孔,4
胃炎,4
胃溃疡,3
肾炎,3
肺部,3
肺病,3
肺炎,3
肺源性,3
肺栓塞,3
肩周炎,3
肢体,2
股骨,2
肝硬化,2
肋间,2
老年性,2
缺血,2
缺损,2
结肠,2
结石,2
红细胞,2
紊乱,2
糖尿病,2
粥样,2
突出,2
穿孔,2
稳定型,2
稳定,2
神经痛,2
神经功能,2
社区,2
硬化性,2
真性,1
直肠,1
皮脂腺,1
皮肤感染,1
白内障,1
痴呆,1
病种,1
病变,1
电解质,1
淋巴结,1
消化道,1
泌尿道,1
治疗,1
检测,1
核酸,1
无力,1
支气管炎,1
支气管,1
支原体,1
摘除术,1
报销,1
慢性,1
感染,1
意外,1
恶性肿瘤,1
恢复期,1
性肺炎,1
急性,1
心脏病,1
心肌梗死,1
心绞痛,1
心功能,1
心力衰竭,1
循环,1
