JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,2
119.1934703,35.17300822,2
119.3599022,35.10417597,1
119.4686243,35.431049,1
119.5540672,35.3961023,3
119.3866344,35.28446157,1
118.6240406,33.84566739,1
117.2007828,34.24453607,1
106.9507598,27.70800021,3
115.6115866,38.62736949,1
118.7800798,35.59681379,1
120.3880917,36.30814232,1
108.4963313,30.77400589,1
118.9460049,35.65733871,1
119.2155804,35.7556971,6
119.2163458,35.74590734,1
119.2749927,35.61298018,1
119.4610803,35.68345171,1
119.3319313,35.86638699,1
119.1292477,35.78829172,1
