JD,WD,value
116.7670156,30.60366922,1
119.339158,35.17647178,1
105.9712604,35.34351848,4
119.4586262,35.43829808,3
119.3866344,35.28446157,2
119.5301142,35.46771125,1
119.3012309,35.39150145,1
115.6115866,38.62736949,1
118.7800798,35.59681379,3
116.2005516,37.43284291,6
120.3880917,36.30814232,5
118.895378,35.87753653,1
115.6151801,38.90127817,3
108.4963313,30.77400589,2
112.9563338,34.92070114,3
118.8435382,35.58587212,9
118.8011232,35.52220152,3
113.8643611,36.13099864,9
118.9067767,35.58440415,2
118.931584,35.46998243,5
118.9460049,35.65733871,7
118.9721459,35.9918261,1
118.7692124,35.77904003,4
119.2155804,35.7556971,1
119.2163458,35.74590734,8
118.9996978,35.80907805,1
119.2749927,35.61298018,1
119.1461076,35.65612567,1
119.1056767,35.91554883,2
119.1292477,35.78829172,1
