name,value
颈椎病,94
顺产,94
障碍性,94
阑尾炎,94
门诊,48
银屑病,15
重症,15
过少,14
输卵管,13
获得,13
良性肿瘤,13
膜炎,13
腹部,13
腹膜炎,6
腹痛,5
腰背,5
胰岛素,5
胆囊结石,5
胆囊炎,3
胃肠功能,3
肿瘤,3
肿块,3
肾盂肾炎,3
肺部,2
肛瘘,2
肌筋,2
羊水,2
紊乱,2
系统,2
糖尿病,2
精神障碍,2
精神病,2
精神分裂症,2
积水,2
神经性,2
神经,2
社区,2
盆腔炎,1
盆腔,1
白癜风,1
癫痫,1
癔症,1
病种,1
生育,1
湿疹,1
混合,1
治疗,1
死胎,1
椎动脉,1
检测,1
根型,1
核酸,1
早产,1
日间,1
收费,1
按床,1
报销,1
手术,1
慢性,1
感染,1
意外,1
恶性肿瘤,1
性肺炎,1
急性,1
异位,1
并发症,1
居民,1
家庭,1
子宫出血,1
妊娠,1
女性,1
头痛,1
头晕,1
大腺,1
囊肿,1
咳嗽,1
合并,1
卵巢囊肿,1
卵巢,1
功能,1
剧吐,1
剖腹产,1
前庭,1
先兆,1
伤害,1
以上,1
产房,1
乳腺炎,1
乳房,1
严重,1
三个,1
