JD,WD,value
116.2979565,35.41008808,2
116.7670156,30.60366922,1
119.268782,35.29195705,2
119.2860155,35.13672208,2
119.1934703,35.17300822,3
119.3599022,35.10417597,2
105.9712604,35.34351848,1
119.4686243,35.431049,3
119.4586262,35.43829808,5
119.3866344,35.28446157,5
119.3012309,35.39150145,4
119.5170405,35.53091754,1
118.6240406,33.84566739,6
117.2007828,34.24453607,1
106.9507598,27.70800021,3
116.2005516,37.43284291,3
120.3880917,36.30814232,5
115.6151801,38.90127817,2
118.8150764,35.8120243,1
108.4963313,30.77400589,1
112.9563338,34.92070114,1
118.8435382,35.58587212,4
118.8011232,35.52220152,1
113.8643611,36.13099864,1
117.1689372,28.2246819,2
118.931584,35.46998243,3
115.4590891,38.53731644,3
118.9460049,35.65733871,3
118.9799089,35.92304007,1
119.2155804,35.7556971,1
119.2163458,35.74590734,1
119.2749927,35.61298018,1
119.3319313,35.86638699,2
119.1056767,35.91554883,1
