JD,WD,value
118.9893251,35.40548657,1
119.2860155,35.13672208,1
119.3866344,35.28446157,2
119.3012309,35.39150145,1
119.2738349,35.51464975,1
117.2007828,34.24453607,1
115.6115866,38.62736949,4
116.2005516,37.43284291,3
118.895378,35.87753653,1
115.6151801,38.90127817,2
108.4963313,30.77400589,1
118.8435382,35.58587212,2
118.8011232,35.52220152,1
118.9067767,35.58440415,1
118.7692124,35.77904003,1
119.2155804,35.7556971,4
119.2163458,35.74590734,3
118.9996978,35.80907805,3
119.2749927,35.61298018,5
119.3319313,35.86638699,5
119.1292477,35.78829172,2
