name,value
鼻出血,134
高血压病,134
高血压,134
食管,134
风湿性,96
颈椎病,96
随后,95
阻塞性,37
门诊,27
重度,22
透析,21
贫血,20
衰竭,19
血管,19
膝关节,15
腹痛,13
腰痛,12
腰椎间盘,12
腔隙性,9
脱出,9
脑部,7
脑血管病,7
脑血管,6
脑萎缩,6
脑病,6
脑梗死,5
脑出血,5
胸闷,5
胰腺炎,5
胰岛素,5
胬肉,4
胆石症,4
胆囊结石,4
胆囊炎,4
胃肠炎,4
胃炎,4
肿瘤,4
肾衰竭,4
肾脏,4
肾功能,4
肺部,4
肺结核,4
肺病,4
肺气肿,4
肺栓塞,4
股骨头,3
肠梗阻,3
老年性,3
翼状,3
缺血性,3
缺血,3
缺损,3
继发性,3
结核病,3
紊乱,2
系统,2
糖尿病,2
精神障碍,2
粥样,2
突出,2
稳定型,2
神经功能,2
神经,2
硬化性,2
硬化,2
直肠,2
白内障,2
癫痫,2
病种,2
病变,2
疾病,2
特指,2
混合,2
消化道,1
治疗,1
水肿,1
植物神经,1
植入,1
检测,1
根型,1
核酸,1
期肺,1
放射治疗,1
支气管炎,1
支架,1
报销,1
抗栓,1
手术,1
慢性病,1
慢性,1
感染,1
意外,1
恶性肿瘤,1
急性,1
心脏病,1
心绞痛,1
心律失常,1
心功能,1
心力衰竭,1
循环,1
