JD,WD,value
116.7670156,30.60366922,1
119.268782,35.29195705,2
119.2860155,35.13672208,1
106.7371863,30.28648256,1
119.1934703,35.17300822,1
105.9712604,35.34351848,6
119.4586262,35.43829808,5
119.3866344,35.28446157,2
112.1380499,29.10446695,1
119.5301142,35.46771125,1
119.2738349,35.51464975,2
117.2007828,34.24453607,3
106.9507598,27.70800021,2
118.7800798,35.59681379,1
116.2005516,37.43284291,3
120.3880917,36.30814232,1
115.6151801,38.90127817,2
106.3741305,31.87138456,2
118.8150764,35.8120243,1
118.8435382,35.58587212,1
113.8643611,36.13099864,1
118.9460049,35.65733871,1
118.9721459,35.9918261,2
119.2163458,35.74590734,1
119.1292477,35.78829172,1
