JD,WD,value
116.2979565,35.41008808,1
116.5273454,30.66495721,5
119.5734467,35.57720323,3
119.268782,35.29195705,2
118.9893251,35.40548657,2
119.2860155,35.13672208,2
106.7371863,30.28648256,1
119.3599022,35.10417597,2
105.9712604,35.34351848,1
119.4586262,35.43829808,2
119.5540672,35.3961023,5
119.3866344,35.28446157,6
112.1380499,29.10446695,1
119.5301142,35.46771125,11
119.3012309,35.39150145,2
119.5170405,35.53091754,4
118.6240406,33.84566739,4
119.2738349,35.51464975,1
117.2007828,34.24453607,2
106.9507598,27.70800021,5
115.6115866,38.62736949,2
118.7800798,35.59681379,1
116.2005516,37.43284291,1
120.3880917,36.30814232,4
115.6151801,38.90127817,1
108.4963313,30.77400589,1
118.8011232,35.52220152,1
113.8643611,36.13099864,2
117.1689372,28.2246819,1
115.4590891,38.53731644,2
118.9460049,35.65733871,2
119.2163458,35.74590734,1
