JD,WD,value
116.2979565,35.41008808,4
119.5734467,35.57720323,10
116.7670156,30.60366922,3
119.268782,35.29195705,27
118.9893251,35.40548657,1
119.2860155,35.13672208,3
106.7371863,30.28648256,8
119.339158,35.17647178,6
119.1934703,35.17300822,4
119.3599022,35.10417597,17
105.9712604,35.34351848,11
119.4686243,35.431049,21
119.4586262,35.43829808,13
119.5540672,35.3961023,13
119.3866344,35.28446157,5
112.1380499,29.10446695,3
119.5301142,35.46771125,32
119.3012309,35.39150145,3
119.5170405,35.53091754,1
118.6240406,33.84566739,5
119.2738349,35.51464975,3
117.2007828,34.24453607,5
106.9507598,27.70800021,13
115.6115866,38.62736949,1
118.7800798,35.59681379,1
116.2005516,37.43284291,1
120.3880917,36.30814232,2
118.895378,35.87753653,2
115.6151801,38.90127817,7
106.3741305,31.87138456,6
108.4963313,30.77400589,2
112.9563338,34.92070114,1
118.8435382,35.58587212,8
118.8011232,35.52220152,2
113.8643611,36.13099864,2
117.1689372,28.2246819,1
118.931584,35.46998243,1
115.4590891,38.53731644,2
118.9460049,35.65733871,5
118.9721459,35.9918261,2
119.2155804,35.7556971,14
119.2163458,35.74590734,10
118.9996978,35.80907805,1
119.2749927,35.61298018,4
119.3319313,35.86638699,7
119.4246591,35.73670114,4
119.1056767,35.91554883,1
