name,value
黄斑,492
高血糖素,492
高血压病,492
高血压,492
髋关节,289
食管炎,289
食管,228
风湿性,159
颈椎病,120
颈椎,75
靶向,70
面部,41
静脉曲张,39
障碍,38
陈旧性,36
阻塞性,35
阴囊,35
阑尾炎,33
门诊,31
银屑病,31
重症,30
酮症,27
酒精,26
透析,25
退行性,25
运动障碍,24
过敏性,22
输尿管,22
软组织,19
超声,19
衰竭,18
行为障碍,18
血脂,17
血管,15
血小板,15
虹膜炎,13
获得,13
自发性,13
膝关节,13
腹膜炎,12
腹股沟,12
腹痛,12
腹泻,12
腱鞘,10
腰痛,10
腰椎间盘,10
腮腺,10
腔隙性,9
脱出,9
脓肿,9
脓毒症,9
脑部,9
脑血管病,8
脑梗死,8
脑出血,8
脊髓,8
脊椎,8
脉络膜,7
胸闷,7
胸腺,7
胸腔,7
胰腺,7
胰岛素,7
胬肉,7
胆囊结石,6
胆囊炎,6
胃黏膜,6
胃肠炎,6
胃肠功能,5
胃癌,5
胃炎,5
胃溃疡,5
胃底,5
胃小弯,5
肿瘤,5
肿物,5
肾脏,5
肾结石,5
肾积水,4
肾盂肾炎,4
肾病,4
肾功能,4
肺脓肿,4
肺结核,4
肺病,4
肺炎,4
肺泡,4
肺动脉,4
肩周炎,4
股骨头,4
肠炎,4
肠溃疡,4
肠梗阻,4
肝硬化,4
肝炎,4
肝周,4
肉芽肿,4
老年性,3
翼状,3
置换,3
