name,value
高血压病,95
高血压,95
骨质,95
骨折,95
颈椎,85
青光眼,85
阻塞性,84
门诊,12
软组织,12
衰竭,10
血管,10
血小板,10
腹痛,9
腰痛,7
腰椎间盘,7
脑部,6
脑血管病,6
脑血管,6
脑梗死,6
脑出血,5
胸膜,5
胰腺,5
胰岛素,5
胆囊结石,4
胆囊炎,4
胃炎,4
胃溃疡,4
肾脏,4
肾功能,4
肺病,4
肩周炎,4
肥厚,3
肠梗阻,3
老年性,3
缺血性,3
缺血,3
缺损,3
继发性,3
结核病,3
紫癜,3
系统,3
糖尿病,3
精神障碍,3
粥样,3
突出,2
稳定,2
神经痛,2
神经功能,2
硬化性,2
盆腔炎,2
白内障,1
癫痫,1
病理性,1
病变,1
疾病,1
疾患,1
疏松,1
泌尿道,1
治疗,1
检测,1
核酸,1
期压,1
支气管,1
抬高,1
报销,1
慢性,1
感染,1
意外,1
恶性肿瘤,1
急性,1
心脏病,1
心肌病,1
心肌梗死,1
心绞痛,1
心律失常,1
心功能,1
心力衰竭,1
循环,1
并发,1
带状疱疹,1
左肺,1
居民,1
女性,1
头晕,1
多发性,1
基底,1
坏疽,1
哮喘,1
呼吸衰竭,1
后遗症,1
史后,1
受压,1
发热,1
占位性,1
动脉,1
加重,1
减少,1
冠状动脉,1
冠心病,1
供血,1
