JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,4
116.7670156,30.60366922,1
119.268782,35.29195705,6
118.9893251,35.40548657,2
119.2860155,35.13672208,6
119.1934703,35.17300822,2
105.9712604,35.34351848,2
119.4586262,35.43829808,5
119.3012309,35.39150145,1
119.2738349,35.51464975,3
116.2005516,37.43284291,1
112.9563338,34.92070114,1
118.8435382,35.58587212,3
118.8011232,35.52220152,3
119.2155804,35.7556971,1
118.9996978,35.80907805,2
119.2749927,35.61298018,1
119.4610803,35.68345171,3
119.3319313,35.86638699,1
