name,value
鼻出血,678
黄疸,678
黄斑,678
高血糖素,678
高血压病,503
高血压,503
高原,398
髌骨,212
骨髓瘤,204
骨髓,156
骨质,114
骨折,85
食管炎,80
食管,67
风湿性关节炎,63
风湿性,60
颈部,56
颈椎,45
颅骨,41
颅咽管,36
颅内,35
顶叶,34
韧带,31
静脉炎,29
静脉曲张,26
静脉,24
障碍,23
阻塞性,22
阻塞,22
阵发性,21
阑尾炎,21
闭塞,21
门诊,21
重症,21
重度,21
酒精,21
透析,21
迷走神经,21
运动障碍,19
过缓,18
软组织,18
贫血,17
视网膜,17
衰竭,17
表现,16
行为障碍,15
血肿,15
血管,15
血栓,14
蝶骨,14
获得,13
自发性,13
臀部,13
膝关节,13
膜炎,12
膀胱炎,12
膀胱,12
腹腔,11
腹股沟,11
腹痛,11
腰肌劳损,11
腰痛,11
腰椎间盘,10
腕关节,10
腔隙性,10
脱离,10
脱出,9
脱位,9
脓肿,8
脑部,8
脑血管病,8
脑血管,8
脑血栓,8
脑膜瘤,8
脑梗死,7
脑干,7
脑出血,7
脊椎,7
脊柱炎,7
脉络膜,7
脆性,7
胸闷,7
胸腔,6
胰腺炎,6
胰腺,6
胰岛素,6
胬肉,6
胆管癌,5
胆管,5
胆总管,5
胆囊炎,5
胆囊息肉,5
胃肠炎,5
胃肠功能,5
胃炎,5
胃溃疡,5
胃小弯,5
肿瘤,5
肿物,5
肿大,5
