name,value
黄斑,642
高血压病,642
高血压,642
高压,642
骨髓瘤,625
骨髓,625
骨折,491
食管炎,255
食管,253
风湿性关节炎,154
颈椎病,113
颈椎,89
项痹,86
靶向,67
面部,63
静脉曲张,61
静脉,57
随后,51
陈旧性,43
附睾炎,43
附睾,42
阻塞性,26
阻塞,26
阵发性,25
阑尾炎,23
问题,21
闭塞,21
门诊,21
银屑病,21
重症,21
重度,20
透析,19
运动障碍,19
输尿管,18
软组织,18
超声,18
贲门,17
贫血,17
角膜炎,16
角膜,15
视网膜,15
衰竭,15
表现,15
血细胞,15
血管,14
血尿,14
蜂窝,14
萎缩性,14
获得,14
自尊,14
膝关节,14
膀胱炎,14
腹股沟,13
腹痛,13
腰痛,13
腰椎间盘,13
腰椎,13
腮腺,12
腔隙性,12
脱出,12
脱位,11
脓肿,10
脑部,10
脑血管病,10
脑血管,9
脑膜,9
脑缺血,9
脑病,9
脑炎,9
脑梗死,9
脑出血,8
胸闷,8
胸膜炎,8
胸腺,8
胸腔,8
胰腺,7
胰岛素,7
胰头,7
胬肉,7
背景,7
胆道,7
胆管炎,7
胆管,6
胆总管,6
胆囊结石,6
胆囊炎,6
胃肠功能,5
胃窦,5
胃炎,5
胃溃疡,5
肿瘤,5
肿物,5
肾脏,5
肾结石,5
肾积水,5
肾囊肿,5
肾功能,5
肺部,5
肺脓肿,5
肺病,4
