name,value
高血压病,262
高血压,262
骨髓瘤,262
骨性,262
食管,194
风湿性关节炎,194
颈椎,169
靶向,71
阻塞性,55
间质,41
闭塞,41
门诊,38
重症,35
透析,30
退行性,28
过敏性,27
输尿管,21
超声,18
贫血,18
衰竭,17
血管,14
血栓,13
血小板,12
蜂窝,11
获得,10
膝关节,9
膀胱炎,8
腹股沟,7
腹痛,7
腰痛,7
腰椎间盘,7
腰椎,7
脓疱,7
脓毒症,7
脑部,7
脑血管病,7
脑血管,7
脑膜炎,7
脑梗死,6
脑出血,6
脉络膜,6
胸闷,6
胸痛,6
胰岛素,6
胬肉,6
胆道,6
胆总管,6
胆囊炎,6
胃炎,6
胃溃疡,6
肿物,6
肾脏,5
肾病,5
肾功能,5
肾上腺,5
肺部,5
肺结核,4
肺病,4
肺炎,4
肺源性,4
肺气肿,4
肩周炎,4
肠梗阻,4
老年性,4
翼状,3
缺血性,3
缺血,3
缺损,3
缓解,3
综合征,3
继发性,3
绦虫,3
结肠炎,3
结肠,3
结石,3
结核病,3
织炎,3
纤维化,3
紊乱,3
系统,3
糖尿病,2
精神障碍,2
粥样,2
窦性,2
突出,2
稳定,2
神经痛,2
神经功能,2
社区,2
硬化性,2
直肠,2
皮质,2
皮脂腺,2
皮肤感染,2
皮肤,2
皮疹,2
皮炎,2
白血病,2
白内障,2
癫痫,2
