JD,WD,value
119.5734467,35.57720323,1
116.7670156,30.60366922,1
119.268782,35.29195705,2
119.339158,35.17647178,1
119.1934703,35.17300822,1
119.3599022,35.10417597,1
119.4586262,35.43829808,4
119.5540672,35.3961023,3
119.3012309,35.39150145,3
118.6240406,33.84566739,2
119.2738349,35.51464975,1
117.2007828,34.24453607,3
106.9507598,27.70800021,1
115.6115866,38.62736949,3
116.2005516,37.43284291,4
120.3880917,36.30814232,2
115.6151801,38.90127817,2
106.3741305,31.87138456,1
118.8435382,35.58587212,10
118.8011232,35.52220152,3
113.8643611,36.13099864,2
118.9067767,35.58440415,1
118.931584,35.46998243,1
115.4590891,38.53731644,3
118.9460049,35.65733871,2
118.7692124,35.77904003,1
119.2155804,35.7556971,3
119.2163458,35.74590734,2
118.9996978,35.80907805,3
119.2749927,35.61298018,1
119.1461076,35.65612567,1
111.9018348,22.4752086,1
