name,value
鼻出血,338
黄斑,338
高血压病,338
高血压,338
骨性,141
食管炎,141
颌下,117
颈椎病,94
颈椎,84
韧带,59
静脉曲张,57
阑尾炎,57
间隙,57
门诊,57
银屑病,40
重症,35
透析,32
过长,28
过缓,28
过敏性,24
输尿管,20
贫血,18
衰竭,16
血肿,15
血管,15
蛔虫病,15
获得,14
荨麻疹,11
膝关节,11
腹部,10
腹股沟,10
腹痛,10
腰部,10
腰肌劳损,9
腰痛,9
腰椎间盘,8
脓肿,8
脑部,8
脑病,8
脑梗死,8
脊椎,7
脊柱炎,7
脂溢,6
胰腺炎,6
胰岛素,6
胃肠炎,6
胃炎,6
胃溃疡,5
肿瘤,5
肿物,5
肾脏,5
肾积水,5
肾盂肾炎,5
肾功能,4
肺脓肿,4
肺炎,4
肺泡,4
肢体,4
股骨头,4
肠道,4
肠梗阻,4
肝硬化,4
肝炎,4
肝功能,3
肛瘘,3
肛周,3
肌炎,3
置换,3
缺铁性,3
缺血,3
缺损,3
综合征,3
结膜炎,3
结肠,3
结石,3
结核病,3
系统,3
糜烂性,3
糖尿病,3
精神障碍,3
精神病,3
粥样,2
类风湿,2
窦性心,2
突出,2
稳定型,2
稳定,2
积水,2
神经炎,2
神经功能,2
社区,2
硬膜,2
硬化性,2
眼睑,2
眩晕,2
相关性,2
直肠,2
皮肤,2
皮炎,2
白癜风,2
