name,value
黄斑,1145
高血压病,1145
高血压,876
高脂血症,876
骨髓瘤,876
骨髓,876
骨质,802
骨折,767
骨性,490
骤停,370
食管炎,275
食管,132
风湿性关节炎,92
风湿性,92
颈部,89
颈椎病,88
颈椎,85
颈内,82
颅内,77
项痹,76
靶向,76
面神经,69
面瘫,69
静脉曲张,51
静脉,51
震颤,43
障碍,39
阿尔茨海默,39
阻塞性,38
阻塞,38
阑尾炎,38
间质,33
门诊,33
银屑病,33
重症,33
重度,32
酮症,31
透析,30
退行性,27
输尿管,27
软组织,27
踝关节,26
超声,26
贫血,26
角膜炎,26
视网膜,25
衰竭,25
血管,24
血栓,24
血尿,23
萎缩性,22
获得,20
药物,18
荨麻疹,18
良性肿瘤,18
自身,18
自发性,17
膝关节,16
膀胱炎,16
腹膜炎,15
腹膜,15
腹痛,15
腹壁,14
腰肌劳损,14
腰痛,14
腰椎间盘,14
腰椎,13
腮腺炎,13
腮腺,13
腔隙性,12
脱出,12
脓肿,12
脓毒,12
脑部,11
脑血管病,11
脑血管,10
脑血栓,10
脑梗死,10
脑干,9
脑出血,9
脆性,8
胸腔,8
胰岛素,8
胬肉,8
胆管癌,7
胆管,7
胆总管,7
胆囊结石,7
胆囊炎,7
胆囊,7
胃癌,7
胃痉挛,7
胃炎,7
胃溃疡,6
肿瘤,6
肿物,6
肿块,6
肾脏,6
肾结石,6
肾积水,6
