JD,WD,value
116.2979565,35.41008808,12
119.5734467,35.57720323,16
116.7670156,30.60366922,9
119.268782,35.29195705,12
118.9893251,35.40548657,31
119.2860155,35.13672208,9
106.7371863,30.28648256,9
119.339158,35.17647178,18
119.1934703,35.17300822,17
119.3599022,35.10417597,19
105.9712604,35.34351848,13
119.4686243,35.431049,46
119.4586262,35.43829808,38
119.5540672,35.3961023,20
119.3866344,35.28446157,12
112.1380499,29.10446695,7
119.5301142,35.46771125,52
119.3012309,35.39150145,25
119.5170405,35.53091754,4
118.6240406,33.84566739,13
119.2738349,35.51464975,9
117.2007828,34.24453607,9
106.9507598,27.70800021,36
115.6115866,38.62736949,13
118.7800798,35.59681379,27
116.2005516,37.43284291,11
120.3880917,36.30814232,31
118.895378,35.87753653,5
115.6151801,38.90127817,29
106.3741305,31.87138456,7
118.8150764,35.8120243,5
108.4963313,30.77400589,9
112.9563338,34.92070114,7
118.8435382,35.58587212,75
118.8011232,35.52220152,20
113.8643611,36.13099864,13
118.9067767,35.58440415,5
117.1689372,28.2246819,9
118.931584,35.46998243,6
115.4590891,38.53731644,7
118.9460049,35.65733871,14
118.9721459,35.9918261,3
118.9799089,35.92304007,9
118.7692124,35.77904003,11
119.2155804,35.7556971,130
119.2163458,35.74590734,72
118.9996978,35.80907805,22
119.2749927,35.61298018,17
119.4610803,35.68345171,12
119.3319313,35.86638699,6
119.4246591,35.73670114,7
119.1461076,35.65612567,3
119.1056767,35.91554883,8
119.1292477,35.78829172,7
111.9018348,22.4752086,3
