name,value
鼻炎,174
高血压病,174
高血压,174
骨髓,174
骨质,165
骨折,165
食管,151
风湿性关节炎,51
颅内,31
面部,25
阻塞性,24
阳性,21
门诊,20
重症,16
软组织,16
超声,15
贫血,15
衰竭,13
血肿,13
血管,13
血清,12
营养不良,12
获得,12
腹痛,11
腰痛,10
腰椎间盘,10
脱出,8
脑部,8
脑血管病,8
脑血管,7
脑病,6
脑梗死,6
脑出血,6
胸膜炎,5
胰岛素,5
胰头,5
胆管炎,5
胆总管,4
胆囊结石,4
胆囊炎,4
胃炎,4
肿物,4
肾衰竭,4
肺病,4
肺源性,4
肺性,4
肩周炎,4
肠梗阻,4
老年性,4
缺血性,3
缺血,3
缺损,3
综合征,3
结石,3
结核性,3
纤维化,3
系统,3
糖尿病,3
精神障碍,2
粥样,2
积血,2
神经痛,2
神经功能,2
社区,2
硬化性,2
硬化,2
眩晕,2
白内障,2
病理性,2
病变,2
疾病,2
疏松,2
甲沟炎,2
玻璃体,2
消化道,2
泌尿道,2
治疗,2
植入术,2
植入,2
检测,2
梗阻,2
核酸,2
晶体,2
日间,2
支气管炎,2
支架,2
摘除,2
抽吸,1
报销,1
抗栓,1
抑郁症,1
扩大,1
手术,1
慢性,1
感染,1
意外,1
恶性肿瘤,1
性肺炎,1
急性,1
心脏病,1
