JD,WD,value
116.2979565,35.41008808,1
119.268782,35.29195705,2
119.2860155,35.13672208,1
106.7371863,30.28648256,1
119.339158,35.17647178,3
119.1934703,35.17300822,1
105.9712604,35.34351848,1
119.4586262,35.43829808,1
119.3866344,35.28446157,1
117.2007828,34.24453607,3
106.9507598,27.70800021,1
115.6115866,38.62736949,3
118.7800798,35.59681379,4
116.2005516,37.43284291,3
120.3880917,36.30814232,7
118.895378,35.87753653,1
115.6151801,38.90127817,3
106.3741305,31.87138456,1
118.8150764,35.8120243,4
112.9563338,34.92070114,2
118.8435382,35.58587212,8
118.8011232,35.52220152,2
118.9067767,35.58440415,6
117.1689372,28.2246819,2
118.931584,35.46998243,2
115.4590891,38.53731644,3
118.9460049,35.65733871,4
118.7692124,35.77904003,2
119.2155804,35.7556971,8
119.2163458,35.74590734,8
118.9996978,35.80907805,3
119.2749927,35.61298018,1
119.3319313,35.86638699,6
119.4246591,35.73670114,1
119.3964308,35.50585644,1
119.1461076,35.65612567,1
111.9018348,22.4752086,1
