name,value
鼻炎,581
黄斑,581
麻痹,581
高血压病,581
高血压,453
高脂血症,453
骨质,372
骨折,256
骨性,252
食管,206
食物中毒,121
风湿性关节炎,119
风湿性,119
颈痛,119
颈椎病,101
颈椎,100
颅内,35
项痹,29
韧带,28
靶向,27
面神经,26
静脉曲张,26
静脉,22
障碍性,21
障碍,19
阻塞性,18
阻塞,16
阴影,16
阑尾炎,15
门诊,15
银屑病,15
重症,15
透析,13
退行性,13
进行性,13
输尿管,13
转换,13
躯干,12
超声,12
贫血,11
视网膜,11
衰竭,11
血脂,11
血管瘤,10
血管,10
血栓性,10
血小板,10
血友病,10
蛔虫病,9
葡萄胎,9
营养不良,9
获得,9
莒县,9
良性肿瘤,9
臀部,8
膝痹,8
膝关节,8
膜炎,8
腺肌病,8
腹膜炎,7
腹痛,7
腹泻,7
腰肌劳损,7
腰痛,7
腰椎间盘,7
腰椎,7
腔隙性,7
腋下,7
脱出,7
脓肿,7
脑部,7
脑血管病,7
脑血管,6
脑梗死,6
脑出血,6
脂肪瘤,6
胸闷,6
胰岛素,6
胬肉,6
胆道,5
胆管,5
胆囊炎,5
胆囊息肉,5
胃肠功能,5
胃炎,5
胃溃疡,5
胀气,4
肿瘤,4
肿物,4
肿大,4
肿块,4
肾衰竭,4
肾脏,4
肾结石,4
肾盂肾炎,4
肾盂,4
肾病,4
肾功能,4
肺部,4
肺结核,4
