name,value
龈炎,184
髋关节,184
颅内,184
阴茎,184
阴囊,139
阑尾炎,139
门诊,47
重症,47
部位,40
过长,30
转位,25
贮积,24
贫血,18
言语,12
血友病,12
获得,10
苯丙酮,9
舌管,9
自闭症,9
自发性,9
腺样体,8
腹股沟,7
腹痛,7
腮腺炎,6
脱位,6
脓肿,6
脓毒症,5
脑瘫,5
肾病,4
肺部,4
肺炎,4
肥大,4
肢体,4
肠系膜,4
肠炎,4
肛瘘,4
综合征,3
细菌性,3
系统,3
精索,3
精神障碍,2
积液,2
社区,2
皮肤,2
病种,2
病毒性,2
疾病,2
疱疹,2
甲状,2
环切术,2
狭窄,2
溶血性,2
淋巴结炎,2
消化不良,2
治疗,2
气管炎,2
残疾儿童,2
检测,2
核酸,2
枢椎半,2
板腺,1
智力,1
支气管炎,1
支气管,1
支原体,1
拇指,1
报销,1
扁桃体炎,1
慢性,1
感染,1
感冒,1
意外,1
惊厥,1
恶性肿瘤,1
性肺炎,1
急性,1
尿道,1
尿症,1
小儿,1
孤独症,1
多糖,1
外耳道,1
囊肿,1
嗜睡,1
喘息,1
喉炎,1
咽峡炎,1
咳嗽病,1
发热,1
单侧,1
化脓性,1
包皮,1
其他,1
儿童,1
便秘,1
伤害,1
优势,1
以上,1
中医,1
严重,1
