JD,WD,value
116.2979565,35.41008808,24
119.5734467,35.57720323,23
116.7670156,30.60366922,19
119.268782,35.29195705,70
118.9893251,35.40548657,51
119.2860155,35.13672208,39
106.7371863,30.28648256,37
119.339158,35.17647178,48
119.1934703,35.17300822,35
119.3599022,35.10417597,54
105.9712604,35.34351848,43
119.4686243,35.431049,42
119.4586262,35.43829808,81
119.5540672,35.3961023,19
119.3866344,35.28446157,37
112.1380499,29.10446695,9
119.5301142,35.46771125,41
119.3012309,35.39150145,42
119.5170405,35.53091754,11
118.6240406,33.84566739,53
119.2738349,35.51464975,21
117.2007828,34.24453607,30
106.9507598,27.70800021,34
115.6115866,38.62736949,16
118.7800798,35.59681379,14
116.2005516,37.43284291,3
120.3880917,36.30814232,27
118.895378,35.87753653,14
115.6151801,38.90127817,19
106.3741305,31.87138456,2
118.8150764,35.8120243,7
108.4963313,30.77400589,8
112.9563338,34.92070114,15
118.8435382,35.58587212,332
118.8011232,35.52220152,8
113.8643611,36.13099864,4
118.9067767,35.58440415,8
117.1689372,28.2246819,1
118.931584,35.46998243,5
115.4590891,38.53731644,14
118.9460049,35.65733871,27
118.9721459,35.9918261,4
118.7692124,35.77904003,1
119.2155804,35.7556971,131
119.2163458,35.74590734,19
118.9996978,35.80907805,10
119.2749927,35.61298018,15
119.4610803,35.68345171,1
119.3319313,35.86638699,5
119.4246591,35.73670114,3
119.3964308,35.50585644,2
119.1461076,35.65612567,1
119.1056767,35.91554883,4
119.1292477,35.78829172,4
111.9018348,22.4752086,4
