name,value
鼻咽,516
黄斑,516
高血压病,516
高血压,516
骨髓瘤,433
骨质,433
骨折,322
骤停,218
食管炎,201
食管,155
颈椎病,106
颅内,55
项痹,44
靶向,43
静脉曲张,40
静脉,39
青光眼,38
障碍,34
附睾,33
阻塞性,32
阻塞,31
阑尾炎,25
门诊,25
错构瘤,24
银屑病,24
重症,24
重度,21
酮症,21
酒精,21
透析,21
输尿管,21
软组织,21
踝关节,20
超声,20
视网膜,18
视神经,18
裂孔,16
衰竭,16
行为障碍,16
血管,16
血小板,15
蛛网膜,15
营养不良,15
萎缩性,14
莒县,14
药物,14
良性肿瘤,14
自体,14
腹股沟,14
腹痛,13
腹泻,13
腰肌劳损,12
腰痛,11
腰椎间盘,10
腰椎,10
腔隙性,10
脱出,10
脓毒,10
脑部,10
脑血管病,9
脑血管,9
脑缺血,8
脑病,8
脑梗死,8
脑干,8
脑出血,8
脊椎,7
脊柱炎,7
胸闷,7
胰腺,7
胰岛素,7
胆囊结石,6
胃炎,6
胃溃疡,6
肿瘤,6
肿物,6
肾衰竭,6
肾脏病,6
肾脏,6
肾积水,5
肾病,5
肾功能,5
肺部,5
肺病,5
肺炎,5
肺源性,5
肺心症,5
肩周炎,5
股骨头,5
肠梗阻,5
肝硬化,5
肝病,5
肝炎,5
肝功能,5
耳聋,4
老年性,4
置换,4
缺血性,4
缺血,4
缺损,4
