name,value
高血压病,227
高血压,227
髋关节,227
骨性,227
食管,80
颈椎病,76
静脉曲张,76
隐匿性,58
阵发性,53
门诊,51
银屑病,51
酒精,51
透析,51
退行性,48
输尿管,25
软组织,21
踝关节,20
衰竭,17
行为障碍,15
血管,12
自身,11
膝痹,9
膝关节,9
腹痛,8
腰肌劳损,7
腰痛,7
腰椎间盘,7
腰椎,7
脓肿,7
脑部,6
脑血管病,6
脑病,6
脑梗死,6
胰岛素,5
胬肉,5
胆囊,5
胃炎,5
胃溃疡,5
胃底,5
肿物,4
肾脏,4
肾积水,4
肾病,4
肾功能,4
肺炎,4
肺泡,4
肠梗阻,4
肝硬化,4
肝炎,4
肝功能,3
肌酸激酶,3
翼状,3
置入,3
缺血性,3
缺损,3
综合征,3
结石,3
结核病,3
系统,3
糖尿病,3
精神障碍,3
精神病,3
精神分裂症,3
精神,3
粥样,3
筛查,3
突出,3
积液,2
积水,2
神经衰弱,2
神经系统,2
神经功能,2
神经,2
碎石,2
硬化性,2
破裂,2
眩晕,2
皮脂腺,2
皮肤感染,2
皮肤,2
白内障,2
癫痫,2
病种,2
病毒性,1
病变,1
疾病,1
特殊,1
牙痛,1
滑膜炎,1
混合型,1
消化不良,1
浅表性,1
泌尿道,1
治疗,1
毒性,1
植入,1
检测,1
根型,1
核酸,1
术后,1
