name,value
鼻腔,511
黄斑,511
麻痹,511
高血糖素,511
高血压病,460
高血压,460
高压,351
骨性,270
食管,219
颞叶,170
颈部,125
颈椎病,82
颈椎,59
项痹,55
靶向,51
面神经,48
静脉曲张,44
静脉,44
需要,38
障碍性,31
陈旧性,29
附睾炎,29
阻塞性,28
阵发性,28
间质,25
闭塞,25
门静脉,23
门诊,23
链球菌,21
银屑病,20
酒精性,18
酒精,18
造口术,17
透析,17
退行性,15
迟缓,15
连接处,14
输尿管,14
轻症,14
软组织,14
转换,14
超声,12
贲门,12
贫血,12
视网膜,11
衰竭,11
行为,11
血细胞,11
血糖,10
血管,10
血栓,10
血尿,10
萎缩性,10
药物,10
良性肿瘤,9
良性,9
自发性,9
膝关节,8
膀胱,8
腹腔镜,8
腹股沟,8
腹痛,7
腱鞘,7
腰肌劳损,7
腰痛,7
腰椎间盘,7
腰椎,7
腔隙性,7
脱出,7
脱位,7
脑部,7
脑血管病,6
脑膜炎,6
脑病,6
脑梗死,6
脑出血,6
脊髓型,5
脆性,5
胼胝,5
胰腺炎,5
胰岛素,5
背部,5
胆管,5
胆源型,5
胆囊结石,5
胆囊炎,5
胃肠炎,5
胃痛,5
胃炎,5
胃溃疡,5
肿瘤,4
肿物,4
肿大,4
肾衰竭,4
肾脏,4
肾结石,4
肾病,4
肾功能,4
肺非,4
肺结核,4
