JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,1
116.7670156,30.60366922,3
119.268782,35.29195705,5
118.9893251,35.40548657,4
106.7371863,30.28648256,3
119.339158,35.17647178,1
119.1934703,35.17300822,2
119.3599022,35.10417597,3
105.9712604,35.34351848,2
119.4686243,35.431049,5
119.4586262,35.43829808,4
119.5540672,35.3961023,4
119.3866344,35.28446157,7
112.1380499,29.10446695,2
119.5301142,35.46771125,3
119.3012309,35.39150145,1
119.5170405,35.53091754,2
118.6240406,33.84566739,7
117.2007828,34.24453607,3
106.9507598,27.70800021,5
115.6115866,38.62736949,6
118.7800798,35.59681379,3
116.2005516,37.43284291,2
120.3880917,36.30814232,2
115.6151801,38.90127817,3
106.3741305,31.87138456,1
108.4963313,30.77400589,1
112.9563338,34.92070114,6
118.8435382,35.58587212,22
118.8011232,35.52220152,4
113.8643611,36.13099864,2
117.1689372,28.2246819,1
118.931584,35.46998243,3
115.4590891,38.53731644,5
118.9460049,35.65733871,2
118.9721459,35.9918261,3
118.9799089,35.92304007,3
119.2155804,35.7556971,10
119.2163458,35.74590734,3
118.9996978,35.80907805,3
119.2749927,35.61298018,11
119.3319313,35.86638699,1
119.4246591,35.73670114,1
119.1056767,35.91554883,2
111.9018348,22.4752086,1
