JD,WD,value
116.7670156,30.60366922,2
118.9893251,35.40548657,1
106.7371863,30.28648256,1
119.4586262,35.43829808,3
119.5540672,35.3961023,1
119.3866344,35.28446157,2
119.5301142,35.46771125,1
106.9507598,27.70800021,1
115.6115866,38.62736949,2
118.7800798,35.59681379,1
116.2005516,37.43284291,1
120.3880917,36.30814232,4
115.6151801,38.90127817,1
106.3741305,31.87138456,1
108.4963313,30.77400589,2
112.9563338,34.92070114,2
118.8011232,35.52220152,4
113.8643611,36.13099864,1
118.9067767,35.58440415,3
118.931584,35.46998243,1
115.4590891,38.53731644,1
118.9460049,35.65733871,1
118.9721459,35.9918261,1
118.9799089,35.92304007,1
119.2163458,35.74590734,2
119.2749927,35.61298018,1
119.1292477,35.78829172,1
