name,value
高血压病,495
高血压,495
高压,495
骨质,495
骨折,402
骨性,402
食管炎,338
食管,168
风险,166
风湿性关节炎,124
颈椎病,95
颈动脉,83
面部,78
青光眼,63
随诊,61
阻塞性,55
阑尾炎,46
间质性,45
间质,44
闭角性,38
闭塞,34
门诊,32
重症,29
透析,29
过敏性,26
软组织,21
躯体,19
超声,19
贲门,19
视网膜,19
衰竭,19
血脂,18
血管瘤,17
血管性,15
血管,15
营养,14
膝关节,14
膀胱炎,14
腹股沟,14
腹痛,13
腰痛,13
腰椎间盘,12
脓肿,12
脑部,12
脑血管病,12
脑血管,12
脑水肿,11
脑梗死,11
脑出血,11
脊髓型,10
脂肪瘤,10
胸闷,10
胸痛,9
胸壁,9
胰岛素,9
胆道,9
胆管炎,8
胆总管,8
胆囊结石,8
胆囊炎,8
胃肠炎,8
胃炎,8
胃溃疡,8
胃小弯,7
肿瘤,7
肿物,7
肾脏,6
肾盂肾炎,6
肾病,6
肾小球,6
肾功能,6
肺部,6
肺病,6
肺炎,6
肺源性,6
肺泡,6
肺气肿,5
肺动脉,5
肠系膜炎,5
肠炎,5
肠梗阻,5
肝细胞,5
肝硬化,5
肝炎,5
肋间,5
老年性,5
缺血,4
缺损,4
综合征,4
维持性,4
继发性,4
结节性,3
结肠炎,3
结肠,3
结石,3
结核病,3
细菌性,3
细胞,3
纤维化,3
系统,2
