JD,WD,value
119.5734467,35.57720323,1
119.339158,35.17647178,1
105.9712604,35.34351848,2
119.4586262,35.43829808,2
119.3866344,35.28446157,1
112.1380499,29.10446695,3
119.2738349,35.51464975,1
117.2007828,34.24453607,1
118.7800798,35.59681379,1
118.895378,35.87753653,3
112.9563338,34.92070114,4
118.8435382,35.58587212,2
113.8643611,36.13099864,1
118.9067767,35.58440415,3
115.4590891,38.53731644,2
118.9721459,35.9918261,1
119.2155804,35.7556971,6
119.2163458,35.74590734,2
119.2749927,35.61298018,6
