name,value
鼻窦炎,144
鼻炎,144
高血压病,144
高血压,144
高压,101
骤停,99
食管,99
颈内,40
阻塞性,33
门诊,28
重度,22
过敏性,21
输尿管,20
软组织,16
超声,15
贫血,13
血管,12
膝关节,11
膀胱炎,9
膀胱,9
腹痛,9
腰痛,9
腰椎间盘,9
腔隙性,9
脑部,8
脑血管病,8
脑血管,7
脑梗死,7
胸腔,7
胰岛素,6
胆管炎,6
胆管,5
胆总管,5
胆囊结石,5
胆囊炎,5
胃肠功能,4
胃炎,4
肿瘤,4
肿物,4
肾脏病,3
肺部,3
肺病,3
肺炎,3
肺源性,3
肺气肿,3
肺动脉,3
肠炎,3
肠梗阻,3
老年性,3
缺铁性,3
缺血性,3
缺血,2
缺损,2
结石,2
紊乱,2
系统,2
糜烂性,2
糖尿病,2
精神障碍,2
粥样,2
突出,2
稳定型,2
积液,2
神经功能,2
硬化性,2
短暂性,2
白内障,2
病毒性,2
病变,2
特指,2
消化道,2
治疗,1
水肿,1
植入术,1
检测,1
核酸,1
晶体,1
日间,1
支气管炎,1
支气管,1
摘除,1
抽吸,1
报销,1
手术,1
慢性病,1
慢性,1
感染,1
意外,1
恶性肿瘤,1
急性,1
心跳,1
心脏病,1
心绞痛,1
心功能,1
心力衰竭,1
循环,1
异食症,1
开发区,1
并发,1
左肺,1
