name,value
黄斑,257
高血压病,257
高血压,257
食管,257
食物中毒,163
颈椎病,163
静脉曲张,146
静脉,65
随后,51
阻塞性,43
阻塞,39
阑尾炎,35
闭塞,29
门诊,23
重症,22
输尿管,22
贫血,21
视网膜,19
衰竭,14
血管,14
血尿,13
蛛网膜,13
获得,13
药物,13
膀胱炎,11
膀胱,11
腹股沟,10
腹痛,10
腰痛,10
腰椎间盘,10
腔隙性,10
脱出,9
脓肿,9
脓毒症,9
脑部,8
脑血管病,8
脑梗死,7
脑出血,7
脊柱炎,7
胰岛素,6
胆道,6
胆管,6
胆囊炎,6
胃肠功能,6
胃炎,6
胃溃疡,6
肿瘤,5
肾脏,5
肾病,5
肺部,4
肺病,4
肺炎,4
肺源性,3
肺泡,3
肺气肿,3
肠炎,3
肠梗阻,3
肝炎,3
肝内,3
老年性,3
缺血性,3
缺血,3
缺损,3
综合征,3
维持性,3
继发性,3
结膜炎,3
结肠炎,3
结肠,3
结石,3
结核病,3
细菌性,3
紊乱,2
系统,2
糜烂性,2
糖尿病,2
精神障碍,2
粥样,2
类风湿,2
突出,2
稳定型,2
神经痛,2
神经功能,2
神经,2
社区,2
硬化性,2
硬化,2
直肠,2
百日咳,2
白内障,2
病变,2
疾病,2
玻璃体,2
特指,2
牙龈,2
牙周脓肿,2
溃疡性,2
消化道,2
消化不良,2
注射,2
