JD,WD,value
119.268782,35.29195705,2
119.339158,35.17647178,2
119.1934703,35.17300822,1
119.3599022,35.10417597,1
119.4586262,35.43829808,1
119.5540672,35.3961023,1
112.1380499,29.10446695,1
119.3012309,35.39150145,1
119.5170405,35.53091754,1
117.2007828,34.24453607,2
106.9507598,27.70800021,1
115.6115866,38.62736949,1
120.3880917,36.30814232,1
108.4963313,30.77400589,1
112.9563338,34.92070114,1
118.8011232,35.52220152,1
118.9460049,35.65733871,1
119.2163458,35.74590734,2
118.9996978,35.80907805,1
119.2749927,35.61298018,1
