JD,WD,value
116.7670156,30.60366922,1
119.268782,35.29195705,2
118.9893251,35.40548657,4
119.2860155,35.13672208,1
105.9712604,35.34351848,1
119.3599022,35.10417597,2
119.5540672,35.3961023,1
119.5301142,35.46771125,3
119.3012309,35.39150145,2
118.6240406,33.84566739,2
117.2007828,34.24453607,2
115.6115866,38.62736949,2
118.7800798,35.59681379,1
116.2005516,37.43284291,1
115.6151801,38.90127817,1
108.4963313,30.77400589,1
112.9563338,34.92070114,1
118.8435382,35.58587212,1
118.8011232,35.52220152,3
117.1689372,28.2246819,1
118.931584,35.46998243,1
115.4590891,38.53731644,1
118.9460049,35.65733871,2
119.2155804,35.7556971,1
118.9996978,35.80907805,2
119.2749927,35.61298018,2
119.4610803,35.68345171,1
