name,value
高血压病,231
高血压,231
骨髓,231
骨关节,231
食管炎,185
食管,185
颈椎病,152
障碍,73
阻塞性,66
阑尾炎,41
间质性,38
间质,37
门诊,33
重症,26
重度,25
透析,25
超声,24
贲门,19
贫血,16
衰竭,14
血管,12
血小板,11
自发性,11
膝关节,10
膜炎,10
膀胱炎,10
腹膜炎,9
腹痛,9
腹泻,9
腹水,9
腰痛,8
腰椎间盘,8
脑部,8
脑血管病,7
脑膜,6
脑梗死,6
胸痛,6
胰岛素,6
胆管炎,6
胆石症,6
胆总管,5
胆囊结石,5
胆囊炎,5
胃黏膜,5
胃炎,5
肿物,5
肾脏,5
肾盂肾炎,5
肾功能,5
肺部,5
肺病,5
肺炎,4
肺源性,4
肺气肿,4
股骨头,4
肠炎,4
肠梗阻,4
肝炎,4
肘管,4
耳廓,4
老年性,4
缺血性,4
缺血,4
缺损,4
综合征,4
结节,4
结肠,4
结石,3
结核病,3
细菌性,3
纤维化,3
系统,3
糖尿病,3
精神障碍,3
粥样,3
类风湿,3
筛查,3
突出,3
穿孔,3
稳定型,3
积液,3
神经功能,2
神经,2
硬化性,2
硬化,2
短暂性,2
直肠,2
皮肤感染,2
皮肤,2
白内障,2
瘫痪,2
痴呆,2
痛腔隙,2
病种,2
病变,2
疾病,2
疼痛,2
狭窄,2
特殊,2
特应,2
