name,value
高血压病,233
高血压,233
骨盆,233
风湿性关节炎,233
颈椎病,105
静脉炎,104
障碍,92
随后,78
阴道炎,66
阑尾炎,63
门诊,57
银屑病,57
酒精性,57
透析,54
退行性,54
过敏性,33
轻度,11
超声,11
贫血,11
视网膜,10
血管,8
血栓性,8
葡萄胎,8
良性肿瘤,8
膝关节,7
膜炎,7
腺肌病,6
腹痛,6
腰肌劳损,6
腰痛,5
腰椎间盘,5
腰椎,5
腋窝,5
脑梗死,5
脑出血,5
脊柱炎,5
胰岛素,5
背部,5
胆囊结石,4
胆囊炎,4
胃炎,4
肿瘤,4
肿物,4
肾病,4
肺炎,4
肺气肿,4
肠梗阻,4
肛瘘,4
肘关节,4
肌瘤,4
老年性,4
美尼尔,3
缺血,3
综合征,3
结节,3
结膜炎,3
红斑狼疮,3
紧张,3
系统性,3
系统,3
糖尿病,3
精神障碍,3
精神病,3
精神分裂症,3
粥样,3
类风湿,3
突出,3
稳定型,3
神经,3
硬化性,3
硬化,3
眼痛,3
盆腔炎,3
皮脂腺,3
皮炎,2
白血病,2
白癜风,2
白内障,2
癫痫,2
病种,2
病毒感染,2
病变,2
疾病,2
疗程,2
畸形,2
甲状腺,2
生育,2
特指,2
牙周炎,2
焦虑,2
炎咽,2
湿疹,2
混合,2
淋巴管,2
浅表性,2
泪囊炎,2
泌尿道,2
治疗,2
水肿,2
气胸,2
