name,value
黄体,210
高血压病,210
高血压,210
高位,210
颈椎病,89
顺产,49
障碍性,42
阑尾炎,42
门诊,42
透析,42
输卵管,42
转换,33
贫血,33
血细胞,16
血管,16
良性肿瘤,16
腹股沟,14
腹痛,13
腰痛,10
腰椎间盘,8
脱位,8
脓肿,8
脑膜炎,7
胰岛素,6
胃炎,6
肿瘤,5
肾脏,5
肾结石,5
肾积水,5
肾盂肾炎,5
肾病,5
肺炎,4
肠梗阻,4
肝硬化,4
肛瘘,4
肛周,4
美尼尔,4
缺血,4
综合征,4
维持性,3
结核病,3
红斑狼疮,3
紊乱,3
系统性,3
系统,3
糖尿病,3
精神障碍,3
精神病,3
粘连,3
突出,3
积水,3
神经炎,3
眩晕,2
盆腔炎,2
白癜风,2
病种,2
病毒性,2
病变,2
疾病,2
电解质,2
甲状腺,2
甲亢,2
生育,2
生物,2
混合型,2
混合,2
消化不良,2
流产,2
治疗,2
检测,2
检查,2
梅尼埃,2
核酸,2
枢椎半,2
早产,2
日间,2
收费,1
支气管炎,1
支气管,1
按床,1
报销,1
扭伤,1
手术,1
扁桃体炎,1
扁桃体,1
截瘫,1
或伴,1
慢性,1
感染,1
感冒,1
意外,1
恶性肿瘤,1
恶性,1
性障碍,1
急性,1
心脏,1
心肌,1
循环,1
异常者,1
异常,1
