JD,WD,value
119.268782,35.29195705,5
118.9893251,35.40548657,1
119.2860155,35.13672208,2
106.7371863,30.28648256,1
119.339158,35.17647178,2
105.9712604,35.34351848,1
119.4686243,35.431049,1
119.4586262,35.43829808,2
119.3866344,35.28446157,3
119.3012309,35.39150145,1
118.6240406,33.84566739,1
117.2007828,34.24453607,1
106.9507598,27.70800021,1
116.2005516,37.43284291,2
118.895378,35.87753653,2
115.6151801,38.90127817,3
106.3741305,31.87138456,2
108.4963313,30.77400589,2
112.9563338,34.92070114,4
118.8435382,35.58587212,5
115.4590891,38.53731644,2
118.9460049,35.65733871,1
118.9799089,35.92304007,9
119.2155804,35.7556971,4
119.2163458,35.74590734,3
118.9996978,35.80907805,1
119.2749927,35.61298018,3
119.4610803,35.68345171,1
119.3319313,35.86638699,2
119.1292477,35.78829172,2
