JD,WD,value
116.2979565,35.41008808,1
119.5734467,35.57720323,1
116.7670156,30.60366922,3
119.268782,35.29195705,4
118.9893251,35.40548657,4
119.2860155,35.13672208,12
106.7371863,30.28648256,1
119.339158,35.17647178,6
119.1934703,35.17300822,7
119.3599022,35.10417597,8
105.9712604,35.34351848,1
119.4586262,35.43829808,3
119.3866344,35.28446157,2
112.1380499,29.10446695,1
119.5301142,35.46771125,2
119.3012309,35.39150145,1
118.6240406,33.84566739,2
119.2738349,35.51464975,2
106.9507598,27.70800021,1
115.6115866,38.62736949,14
118.7800798,35.59681379,9
116.2005516,37.43284291,13
120.3880917,36.30814232,25
118.895378,35.87753653,11
115.6151801,38.90127817,20
106.3741305,31.87138456,9
118.8150764,35.8120243,5
108.4963313,30.77400589,13
112.9563338,34.92070114,11
118.8435382,35.58587212,1
118.8011232,35.52220152,28
113.8643611,36.13099864,12
118.9067767,35.58440415,13
117.1689372,28.2246819,10
118.931584,35.46998243,7
115.4590891,38.53731644,6
118.9460049,35.65733871,7
118.9721459,35.9918261,2
118.9799089,35.92304007,4
118.7692124,35.77904003,3
119.2155804,35.7556971,1
119.2163458,35.74590734,12
118.9996978,35.80907805,4
119.2749927,35.61298018,2
119.3319313,35.86638699,3
119.1461076,35.65612567,1
119.1292477,35.78829172,1
111.9018348,22.4752086,2
