JD,WD,value
119.5734467,35.57720323,1
116.7670156,30.60366922,1
119.268782,35.29195705,2
119.339158,35.17647178,2
119.1934703,35.17300822,1
119.3599022,35.10417597,1
105.9712604,35.34351848,1
119.4586262,35.43829808,3
119.3866344,35.28446157,1
119.5301142,35.46771125,1
119.3012309,35.39150145,5
118.6240406,33.84566739,1
117.2007828,34.24453607,2
106.9507598,27.70800021,2
118.7800798,35.59681379,3
106.3741305,31.87138456,1
112.9563338,34.92070114,1
118.8011232,35.52220152,2
113.8643611,36.13099864,1
119.2155804,35.7556971,9
119.2163458,35.74590734,1
118.9996978,35.80907805,2
119.2749927,35.61298018,2
119.3319313,35.86638699,6
119.4246591,35.73670114,2
119.1056767,35.91554883,2
119.1292477,35.78829172,1
