JD,WD,value
116.2979565,35.41008808,2
119.5734467,35.57720323,2
116.7670156,30.60366922,4
119.268782,35.29195705,1
118.9893251,35.40548657,1
119.339158,35.17647178,1
119.3012309,35.39150145,6
117.2007828,34.24453607,4
112.9563338,34.92070114,1
118.8435382,35.58587212,3
118.8011232,35.52220152,1
113.8643611,36.13099864,2
118.9799089,35.92304007,2
119.2155804,35.7556971,4
119.2163458,35.74590734,6
118.9996978,35.80907805,3
119.2749927,35.61298018,2
119.4246591,35.73670114,2
119.1292477,35.78829172,1
