JD,WD,value
116.7670156,30.60366922,2
119.268782,35.29195705,2
118.9893251,35.40548657,1
119.339158,35.17647178,1
119.3599022,35.10417597,1
119.4586262,35.43829808,2
112.1380499,29.10446695,2
119.3012309,35.39150145,1
118.6240406,33.84566739,3
117.2007828,34.24453607,1
106.9507598,27.70800021,1
118.7800798,35.59681379,1
116.2005516,37.43284291,5
120.3880917,36.30814232,5
118.895378,35.87753653,1
106.3741305,31.87138456,2
112.9563338,34.92070114,1
118.8435382,35.58587212,5
113.8643611,36.13099864,2
118.9067767,35.58440415,1
115.4590891,38.53731644,2
118.9721459,35.9918261,2
119.2155804,35.7556971,10
119.2163458,35.74590734,7
119.2749927,35.61298018,4
119.3319313,35.86638699,3
119.1056767,35.91554883,4
119.1292477,35.78829172,1
111.9018348,22.4752086,3
