JD,WD,value
119.5734467,35.57720323,3
116.7670156,30.60366922,1
119.268782,35.29195705,2
118.9893251,35.40548657,3
119.339158,35.17647178,2
119.1934703,35.17300822,1
105.9712604,35.34351848,1
119.4586262,35.43829808,1
119.5540672,35.3961023,1
119.3866344,35.28446157,11
119.5301142,35.46771125,2
119.3012309,35.39150145,1
118.6240406,33.84566739,1
119.2738349,35.51464975,1
117.2007828,34.24453607,2
106.9507598,27.70800021,2
115.6115866,38.62736949,8
118.7800798,35.59681379,1
116.2005516,37.43284291,6
120.3880917,36.30814232,3
118.895378,35.87753653,5
115.6151801,38.90127817,8
106.3741305,31.87138456,4
118.8150764,35.8120243,3
108.4963313,30.77400589,3
112.9563338,34.92070114,5
118.8435382,35.58587212,5
118.8011232,35.52220152,3
113.8643611,36.13099864,1
118.9067767,35.58440415,3
117.1689372,28.2246819,5
118.931584,35.46998243,2
115.4590891,38.53731644,3
118.9460049,35.65733871,4
118.9721459,35.9918261,5
118.7692124,35.77904003,1
119.2155804,35.7556971,5
119.2163458,35.74590734,7
118.9996978,35.80907805,5
119.2749927,35.61298018,5
119.3319313,35.86638699,1
119.4246591,35.73670114,2
119.1056767,35.91554883,1
119.1292477,35.78829172,1
111.9018348,22.4752086,2
