JD,WD,value
116.2979565,35.41008808,5
119.5734467,35.57720323,2
116.7670156,30.60366922,1
119.268782,35.29195705,2
118.9893251,35.40548657,3
119.2860155,35.13672208,1
106.7371863,30.28648256,2
119.339158,35.17647178,1
119.3599022,35.10417597,1
105.9712604,35.34351848,6
119.4586262,35.43829808,1
119.3866344,35.28446157,1
112.1380499,29.10446695,1
119.5301142,35.46771125,3
119.3012309,35.39150145,2
118.6240406,33.84566739,1
119.2738349,35.51464975,1
117.2007828,34.24453607,4
106.9507598,27.70800021,2
115.6115866,38.62736949,4
118.7800798,35.59681379,3
116.2005516,37.43284291,8
120.3880917,36.30814232,6
118.895378,35.87753653,5
115.6151801,38.90127817,8
106.3741305,31.87138456,5
108.4963313,30.77400589,2
112.9563338,34.92070114,6
118.8435382,35.58587212,17
118.8011232,35.52220152,6
118.9067767,35.58440415,3
117.1689372,28.2246819,3
118.931584,35.46998243,5
115.4590891,38.53731644,1
118.9460049,35.65733871,4
118.9721459,35.9918261,1
118.9799089,35.92304007,5
119.2155804,35.7556971,7
119.2163458,35.74590734,7
118.9996978,35.80907805,5
119.2749927,35.61298018,5
119.4246591,35.73670114,1
119.1461076,35.65612567,2
119.1056767,35.91554883,7
119.1292477,35.78829172,3
