name,value
高血压病,53
高血压,53
骨质,53
骨折,53
食管,52
风湿性关节炎,52
颈椎病,44
项痹,15
阻塞性,7
间质,7
门诊,6
超声,5
衰竭,4
血管性,4
血管,4
血症,4
自发性,3
膀胱炎,3
脑梗死,3
胰岛素,3
胆红素,3
胆管炎,3
胆管,3
胆囊结石,2
胆囊炎,2
胃肠功能,2
肺病,2
肺炎,2
股骨颈,2
肝内,2
老年性,2
缺损,2
综合征,2
维持性,2
结石,2
细胞,2
纤维化,2
紊乱,2
糖尿病,2
粥样,2
窦道,2
穿孔,1
神经功能,1
神经,1
硬化性,1
皮肤,1
白内障,1
病种,1
病变,1
疾病,1
疏松,1
淋巴瘤,1
治疗,1
气胸,1
植入术,1
检测,1
核酸,1
晶体,1
日间,1
支气管炎,1
支气管,1
摘除术,1
摘除,1
抽吸,1
报销,1
扩张,1
手术,1
慢性,1
感染性,1
感染,1
意外,1
恶性肿瘤,1
急性,1
心脏病,1
心律失常,1
心功能,1
心力衰竭,1
弥漫性,1
并发症,1
并发,1
带状疱疹,1
左心,1
居民,1
头痛,1
头晕,1
多个,1
基底,1
咳嗽,1
周围,1
后遗症,1
发热,1
化学治疗,1
动脉,1
加重,1
冠状动脉,1
冠心病,1
供血,1
伴肺,1
伴有,1
伤害,1
