JD,WD,value
116.2979565,35.41008808,13
119.5734467,35.57720323,9
116.7670156,30.60366922,18
119.268782,35.29195705,9
118.9893251,35.40548657,13
119.2860155,35.13672208,6
106.7371863,30.28648256,13
119.339158,35.17647178,12
119.1934703,35.17300822,3
119.3599022,35.10417597,12
105.9712604,35.34351848,14
119.4686243,35.431049,8
119.4586262,35.43829808,14
119.5540672,35.3961023,15
119.3866344,35.28446157,12
112.1380499,29.10446695,8
119.5301142,35.46771125,14
119.3012309,35.39150145,21
119.5170405,35.53091754,10
118.6240406,33.84566739,16
119.2738349,35.51464975,4
117.2007828,34.24453607,12
106.9507598,27.70800021,18
115.6115866,38.62736949,2
116.2005516,37.43284291,3
120.3880917,36.30814232,4
118.895378,35.87753653,1
115.6151801,38.90127817,1
118.8150764,35.8120243,3
112.9563338,34.92070114,4
118.8435382,35.58587212,2
113.8643611,36.13099864,3
118.9067767,35.58440415,1
115.4590891,38.53731644,3
118.9460049,35.65733871,4
119.2155804,35.7556971,11
119.2163458,35.74590734,21
118.9996978,35.80907805,16
119.2749927,35.61298018,5
119.4610803,35.68345171,6
119.3319313,35.86638699,5
119.4246591,35.73670114,5
119.1461076,35.65612567,3
119.1056767,35.91554883,3
119.1292477,35.78829172,7
111.9018348,22.4752086,8
