name,value
鼻腔,282
高血压病,282
高血压,282
高脂血症,282
骨髓,126
骨折,102
食管,102
颈痛,98
颈椎病,97
颈椎,97
颅内,95
静脉曲张,95
随诊,87
附睾炎,69
阵发性,26
门诊,23
锁骨,22
银屑病,18
重度,16
酒精性,13
透析,13
输尿管,13
贫血,12
衰竭,11
血肿,11
血红蛋白,11
血管瘤,10
血管,10
蛔虫病,10
良性肿瘤,10
膀胱,10
腹腔,9
腹股沟,9
腹痛,8
腰痛,8
腰椎间盘,8
脱位,8
脓肿,7
脑部,7
脑血管病,7
脑梗死,7
脑出血,6
胸膜炎,6
胰岛素,6
胆囊结石,6
胆囊炎,6
胃肠功能,5
胃痛,5
胃炎,4
胃底,4
肿物,4
肾脏,4
肾结石,4
肾病,4
肾炎,4
肾小球,4
肾功能,4
肺部,4
肺炎,4
肩周炎,4
肩关节,4
股骨,4
肠道,4
肝硬化,3
肝炎,3
肝功能,3
肛周,3
置入,3
缺血,3
缺损,3
综合征,3
继发性,3
结节性,3
结节,3
结肠,3
结石,3
结核病,3
结核性,3
细菌性,3
纤维化,3
紊乱,3
系统,3
糜烂性,2
糖尿病,2
精神障碍,2
精神病,2
粥样,2
筛查,2
突出,2
稳定型,2
神经炎,2
神经功能,2
神经,2
碎石,2
硬化,2
破裂,2
睡眠,2
眩晕,2
直肠,2
盲肠炎,2
