name,value
鼻窦炎,195
鼻咽,195
麻痹,195
高血压病,195
高血压,77
颈椎病,55
颈椎,55
顺产,55
靶向,53
面神经,53
非炎性,44
静脉,27
障碍性,25
阴道炎,20
阑尾炎,18
门诊,18
银屑病,12
重症,11
透析,10
输尿管,8
输卵管,5
软组织,5
贫血,5
衰竭,4
血栓,4
获得,4
良性肿瘤,4
膝关节,4
膀胱炎,4
腺病,4
腹膜炎,4
腹痛,4
腰肌劳损,4
腰椎间盘,4
脓肿,4
脑部,3
脑梗死,3
脊椎,3
脊柱炎,3
胰岛素,3
胆囊结石,3
胆囊炎,3
胃肠炎,3
胃炎,3
胃溃疡,3
肿瘤,3
肿物,3
肾盂肾炎,3
肾炎,3
肾小球,3
肾功能,3
肺炎,3
肩周炎,3
肩关节,3
肠梗阻,3
肛门,2
肛瘘,2
耳鸣,2
综合征,2
结石,2
结核病,2
红斑狼疮,2
系统性,2
系统,2
糜烂性,2
糖尿病,2
精神障碍,2
精神病,2
类风湿,2
突出,2
稳定,2
神经性,2
社区,2
眩晕,2
真菌性,2
盆腔炎,2
盆腔,2
皮下,2
瘘管,2
病种,2
病毒感染,2
病毒性,2
病变,2
疾病,2
疾患,2
疼痛,2
甲状腺,2
生育,1
生物,1
生殖道,1
混合,1
消化不良,1
浅表性,1
流产,1
泌尿道,1
泌尿,1
治疗,1
死胎,1
椎间盘,1
椎动脉,1
