name,value
黄斑,1035
高血压病,1035
高血压,753
高压,753
骨髓瘤,753
骨质增生,753
骨质,738
骨折,737
骨性,467
香料,377
食管,270
风湿性关节炎,165
颈椎病,105
颈椎,105
颈动脉,98
项痹,96
靶向,84
静脉,84
青光眼,64
震颤,60
障碍,60
随诊,56
阻塞性,38
阻塞,38
阵发性,37
阑尾炎,37
间质,36
闭角性,36
闭塞,34
门诊,32
链球菌,32
重症,30
重度,30
酸类,29
部分,28
透析,28
退行性,28
过敏性,27
输尿管,27
软组织,27
踝骨,24
超声,24
贲门,23
贫血,23
视网膜,22
衰竭,21
表现,21
血细胞,19
血糖,18
血管,18
血栓,18
血小板,18
萎缩性,18
药物,17
良性,15
膝关节,15
膀胱,15
腺病毒,14
腺病,14
腺垂体,13
腹痛,13
腹泻,13
腰肌劳损,13
腰痛,13
腰椎间盘,12
腰椎,12
腮腺,11
腔隙性,11
脱出,11
脑部,10
脑血管病,10
脑血管,9
脑血栓,9
脑电图,9
脑梗死,9
脑出血,9
脊椎,8
脊柱炎,8
脆性,8
胸闷,8
胰岛素,8
胬肉,8
胆管,8
胆囊炎,7
胆囊,7
胃肠功能,6
胃炎,6
胃溃疡,6
胀气,6
肿胀,6
肿瘤,6
肿物,6
肿块,6
肾脏病,6
肾脏,6
肾结石,6
肾病,6
肾炎,6
肾小球,6
肾功能,5
